mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
73	72	1137/4	1153/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1153							
73	72	569/2	577/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1154							
73	72	1139/4	1155/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1155							
73	72	285	289	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1156							
73	72	1141/4	1157/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1157							
73	72	571/2	579/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1158							
73	72	1143/4	1159/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1159							
73	72	286	290	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1160							
73	72	1145/4	1161/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1161							
73	72	573/2	581/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1162							
73	72	1147/4	1163/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1163							
73	72	287	291	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1164							
73	72	1149/4	1165/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1165							
73	72	575/2	583/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1166							
73	72	1151/4	1167/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1167							
74	73	288	292	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1168							
74	73	290	294	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1169							
74	73	291	295	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1170							
74	73	288	292	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1171							
74	73	577/2	585/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1172							
74	73	1155/4	1171/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1173							
74	73	289	293	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1174							
74	73	579/2	587/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1175							
74	73	581/2	589/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1176							
74	73	583/2	591/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1177							
75	74	294	298	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1178							
75	74	295	299	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1179							
75	74	292	296	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1180							
75	74	585/2	593/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1181							
75	74	1171/4	1187/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1182							
75	74	293	297	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1183							
75	74	587/2	595/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1184							
75	74	589/2	597/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1185							
75	74	591/2	599/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1186							
76	75	298	302	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1187							14
76	75	299	303	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1188							
76	75	296	300	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1189							
76	75	593/2	601/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1190							
76	75	1187/4	1203/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1191							
76	75	297	301	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1192							
76	75	595/2	603/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1193							
76	75	597/2	605/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1194							
76	75	599/2	607/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1195							
77	76	302	306	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1196							15
77	76	303	307	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1197							
77	76	300	304	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1198							
77	76	601/2	609/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1199							
77	76	1203/4	1219/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1200							
77	76	301	305	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1201							
77	76	603/2	611/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1202							
77	76	605/2	613/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1203							
77	76	607/2	615/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1204							
79	78	308	312	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1205							
79	78	1233/4	1249/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1206							
79	78	617/2	625/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1207							
79	78	1235/4	1251/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1208							
79	78	309	313	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1209							
79	78	1237/4	1253/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1210							
79	78	619/2	627/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1211							
79	78	1239/4	1255/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1212							
79	78	310	314	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1213							
79	78	1241/4	1257/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1214							
79	78	621/2	629/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1215							
79	78	1243/4	1259/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1216							
79	78	311	315	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1217							
79	78	1245/4	1261/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1218							
79	78	623/2	631/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1219							
79	78	1247/4	1263/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1220							
79	78	308	312	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1221							
79	78	617/2	625/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1222							
79	78	309	313	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1223							
79	78	619/2	627/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1224							
79	78	310	314	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1225							
79	78	621/2	629/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1226							
79	78	311	315	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1227							
79	78	623/2	631/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1228							
80	79	312	316	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1229							
80	79	1249/4	1265/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1230							
80	79	625/2	633/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1231							
80	79	1251/4	1267/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1232							
80	79	313	317	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1233							
80	79	1253/4	1269/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1234							
80	79	627/2	635/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1235							
80	79	1255/4	1271/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1236							
80	79	314	318	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1237							
80	79	1257/4	1273/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1238							
80	79	629/2	637/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1239							
80	79	1259/4	1275/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1240							
80	79	315	319	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1241							
80	79	1261/4	1277/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1242							
80	79	631/2	639/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1243							
80	79	1263/4	1279/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1244							
80	79	312	316	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1245							
80	79	625/2	633/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1246							
80	79	313	317	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1247							
80	79	627/2	635/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1248							
80	79	314	318	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1249							
80	79	629/2	637/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1250							
80	79	315	319	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1251							
80	79	631/2	639/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1252							
81	80	316	320	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1253							
81	80	1265/4	1281/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1254							
81	80	633/2	641/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1255							
81	80	1267/4	1283/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1256							
81	80	317	321	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1257							
81	80	1269/4	1285/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1258							
81	80	635/2	643/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1259							
81	80	1271/4	1287/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1260							
81	80	318	322	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1261							
81	80	1273/4	1289/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1262							
81	80	637/2	645/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1263							
81	80	1275/4	1291/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1264							
81	80	319	323	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1265							
81	80	1277/4	1293/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1266							
81	80	639/2	647/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1267							
81	80	1279/4	1295/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1268							
81	80	316	320	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1269							
81	80	633/2	641/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1270							
81	80	317	321	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	1271							
81	80	1269/4	1285/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1272							
81	80	635/2	643/2	0.25		3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1273							
81	80	1271/4	1287/4	0.25		7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1274							
81	80	318	322	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	1275							
81	80	1273/4	1289/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	1276							
81	80	637/2	645/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1277							
81	80	1275/4	1291/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1278							
81	80	319	323	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	1279							
81	80	1277/4	1293/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	1280							
81	80	639/2	647/2	0.25		7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	1281							
81	80	1279/4	1295/4	0.25		15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	1282							
82	81	320	324	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1283							
82	81	1281/4	1297/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1284							
82	81	641/2	649/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1285							
82	81	1283/4	1299/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1286							
82	81	321	325	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1287							
82	81	1285/4	1301/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1288							
82	81	643/2	651/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1289							
82	81	1287/4	1303/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1290							
82	81	322	326	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1291							
82	81	1289/4	1305/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1292							
82	81	645/2	653/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1293							
82	81	1291/4	1307/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1294							
82	81	323	327	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1295							
82	81	1293/4	1309/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1296							
82	81	647/2	655/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1297							
82	81	1295/4	1311/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1298							
82	81	320	324	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	1299							
82	81	1281/4	1297/4	0.25		1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	1300							
82	81	641/2	649/2	0.25		1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	1301							
82	81	1283/4	1299/4	0.25		3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	1302							
82	81	321	325	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	1303							
82	81	1285/4	1301/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1304							
82	81	643/2	651/2	0.25		3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1305							
82	81	1287/4	1303/4	0.25		7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1306							
82	81	322	326	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	1307							
82	81	1289/4	1305/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	1308							
82	81	645/2	653/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1309							
82	81	1291/4	1307/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1310							
82	81	323	327	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	1311							
82	81	1293/4	1309/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	1312							
82	81	647/2	655/2	0.25		7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	1313							
82	81	1295/4	1311/4	0.25		15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	1314							
83	82	324	328	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1315							
83	82	326	330	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1316							
83	82	327	331	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1317							
83	82	324	328	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1318							
83	82	649/2	657/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1319							
83	82	1299/4	1315/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1320							
83	82	325	329	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1321							
83	82	651/2	659/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1322							
83	82	653/2	661/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1323							
83	82	655/2	663/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1324							
84	83	328	332	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1325							
84	83	329	333	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1326							
84	83	330	334	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1327							
84	83	331	335	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1328							
84	83	657/2	665/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1329							
84	83	659/2	667/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1330							
84	83	661/2	669/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1331							
84	83	663/2	671/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1332							
85	84	332	336	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1333							
85	84	334	338	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1334							
85	84	335	339	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1335							
85	84	332	336	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1336							
85	84	665/2	673/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1337							
85	84	1331/4	1347/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1338							
85	84	333	337	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1339							
85	84	667/2	675/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1340							
85	84	669/2	677/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1341							
85	84	671/2	679/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1342							
86	85	336	340	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1343							
86	85	337	341	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1344							
86	85	338	342	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1345							
86	85	339	343	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1346							
86	85	673/2	681/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1347							
86	85	675/2	683/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1348							
86	85	677/2	685/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1349							
86	85	679/2	687/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1350							
87	86	340	344	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1351	articStaccatissimoAbove						
87	86	683/2	691/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1352							
87	86	342	346	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1353							
87	86	1369/4	1385/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1354							
87	86	685/2	693/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1355							
87	86	1371/4	1387/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1356							
87	86	343	347	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1357							
87	86	1373/4	1389/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1358							
87	86	687/2	695/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1359							
87	86	1375/4	1391/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1360							
87	86	340	344	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1361							
87	86	681/2	689/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1362							
87	86	1363/4	1379/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1363							
87	86	341	345	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1364							
87	86	683/2	691/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1365							
87	86	342	346	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1366	articStaccatissimoAbove						
87	86	343	347	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1367	articStaccatissimoBelow						
88	87	344	348	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1368	articStaccatissimoAbove						
88	87	691/2	699/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1369							
88	87	346	350	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1370							
88	87	1385/4	1401/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1371							
88	87	693/2	701/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1372							
88	87	1387/4	1403/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1373							
88	87	347	351	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1374							
88	87	1389/4	1405/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1375							
88	87	695/2	703/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1376							
88	87	1391/4	1407/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1377							
88	87	344	348	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1378							
88	87	689/2	697/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1379							
88	87	1379/4	1395/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1380							
88	87	345	349	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1381							
88	87	691/2	699/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1382							
88	87	346	350	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1383	articStaccatissimoAbove						
88	87	347	351	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1384	articStaccatissimoBelow						
89	88	348	352	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1385	articStaccatissimoAbove						
89	88	699/2	707/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1386							
89	88	350	354	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1387							
89	88	1401/4	1417/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1388							
89	88	701/2	709/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1389							
89	88	1403/4	1419/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1390							
89	88	351	355	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1391							
89	88	1405/4	1421/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1392							
89	88	703/2	711/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1393							
89	88	1407/4	1423/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1394							
89	88	348	352	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1395							
89	88	697/2	705/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1396							
89	88	1395/4	1411/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1397							
89	88	349	353	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1398							
89	88	699/2	707/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1399							
89	88	350	354	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1400	articStaccatissimoBelow						
89	88	351	355	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1401	articStaccatissimoBelow						
90	89	352	356	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1402							
90	89	705/2	713/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1403							
90	89	707/2	715/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1404							
90	89	354	358	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1405	ornamentShortTrill						16
90	89	709/2	717/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1406							
90	89	352	356	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1407	articStaccatissimoBelow						
90	89	353	357	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1408	articStaccatissimoBelow						
90	89	354	358	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1409							
90	89	709/2	717/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1410							
90	89	1419/4	1435/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1411							
90	89	355	359	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1412							
91	90	356	360	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1413							
91	90	1425/4	1441/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1414							
91	90	713/2	721/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1415							
91	90	1427/4	1443/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1416							
91	90	357	361	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1417							
91	90	1429/4	1445/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1418							
91	90	715/2	723/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1419							
91	90	1431/4	1447/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1420							
91	90	358	362	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1421							
91	90	1433/4	1449/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1422							
91	90	717/2	725/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1423							
91	90	1435/4	1451/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1424							
91	90	359	363	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1425							
91	90	1437/4	1453/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1426							
91	90	719/2	727/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1427							
91	90	1439/4	1455/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1428							
92	91	360	364	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1429							
92	91	1441/4	1457/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1430							
92	91	721/2	729/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1431							
92	91	1443/4	1459/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1432							
92	91	361	365	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1433							
